commonName,latitude,longitude,season
Black She Oak,-37.77754092,144.9522555,All year
Black She Oak,-37.79579578,144.9154102,All year
Black She Oak,-37.79051055,144.9600219,All year
Black She Oak,-37.78756493,144.9501636,All year
Black She Oak,-37.79492754,144.9239218,All year
Black She Oak,-37.79470027,144.9238402,All year
Black She Oak,-37.82739198,144.9859515,All year
Black She Oak,-37.79471932,144.9237806,All year
Black She Oak,-37.79493141,144.9143989,All year
Black She Oak,-37.82766633,144.9862962,All year
Black She Oak,-37.7950294,144.9240205,All year
Black She Oak,-37.7774311,144.9513611,All year
Black She Oak,-37.79724356,144.9226343,All year
Black She Oak,-37.82775077,144.9864119,All year
Black She Oak,-37.80299671,144.927205,All year
Black She Oak,-37.7875543,144.9514123,All year
Black She Oak,-37.82743676,144.9860621,All year
Black She Oak,-37.79476746,144.9238479,All year
Black She Oak,-37.82740489,144.9859689,All year
Black She Oak,-37.77733419,144.9519652,All year
Black She Oak,-37.77906113,144.9558725,All year
Black She Oak,-37.78757012,144.9503429,All year
Black She Oak,-37.80302423,144.9272736,All year
Black She Oak,-37.78745819,144.9513269,All year
Black She Oak,-37.80300966,144.9271826,All year
Black She Oak,-37.79606722,144.9153749,All year
Black She Oak,-37.78764869,144.9499747,All year
Black She Oak,-37.82747734,144.9861162,All year
Black She Oak,-37.79520314,144.9148589,All year
Black She Oak,-37.79591289,144.9159013,All year
Black She Oak,-37.79243363,144.950485,All year
Black She Oak,-37.79573986,144.9153104,All year
Black She Oak,-37.78759399,144.9508916,All year
Black She Oak,-37.79871781,144.9230699,All year
Black She Oak,-37.79600208,144.9158388,All year
Black She Oak,-37.79580391,144.9154365,All year
Black She Oak,-37.80301216,144.9272172,All year
Black She Oak,-37.7891102,144.954073,All year
Black She Oak,-37.78283131,144.9607803,All year
Black She Oak,-37.79575275,144.9154435,All year
Black She Oak,-37.8281609,144.9850636,All year
Black She Oak,-37.7972869,144.9225674,All year
Black She Oak,-37.82602124,144.9682156,All year
Black She Oak,-37.8069933,144.9646272,All year
Black She Oak,-37.79356453,144.9307219,All year
Black She Oak,-37.80304049,144.9272804,All year
Black She Oak,-37.79710971,144.9228882,All year
Black She Oak,-37.80284992,144.9254652,All year
Black She Oak,-37.78231099,144.9417933,All year
Black She Oak,-37.79860522,144.9221378,All year
Black She Oak,-37.82817535,144.9851653,All year
Black She Oak,-37.78240513,144.9417554,All year
Black She Oak,-37.78759203,144.9508928,All year
Black She Oak,-37.77790019,144.9517307,All year
Black She Oak,-37.82774566,144.9866033,All year
Black She Oak,-37.80301356,144.9272509,All year
Black She Oak,-37.8274475,144.9860837,All year
Black She Oak,-37.79742353,144.923227,All year
Black She Oak,-37.79464572,144.9237821,All year
Black She Oak,-37.79469008,144.9237935,All year
Black She Oak,-37.78759395,144.9508888,All year
Black She Oak,-37.77848513,144.9493211,All year
Black She Oak,-37.82174689,144.9466277,All year
Black She Oak,-37.79501551,144.9239992,All year
Black She Oak,-37.80284632,144.9254402,All year
Black She Oak,-37.80303305,144.9275339,All year
Black She Oak,-37.7959448,144.9158714,All year
Black She Oak,-37.82597241,144.9684933,All year
Black She Oak,-37.79355021,144.9306972,All year
Black She Oak,-37.78684209,144.9523237,All year
Black She Oak,-37.82776716,144.9866063,All year
Black She Oak,-37.78779285,144.9499004,All year
Black She Oak,-37.7875164,144.9511351,All year
Black She Oak,-37.79715345,144.9229105,All year
Black She Oak,-37.78602147,144.9431487,All year
Black She Oak,-37.79498457,144.9143731,All year
Black She Oak,-37.77727819,144.9515641,All year
Black She Oak,-37.78851906,144.9503329,All year
Black She Oak,-37.79714434,144.9229715,All year
Black She Oak,-37.79574464,144.9154026,All year
Black She Oak,-37.77731917,144.9516092,All year
Black She Oak,-37.78767757,144.9500754,All year
Black She Oak,-37.82746147,144.9861157,All year
Black She Oak,-37.82697998,144.9548018,All year
Bloodgood London Planetree,-37.81819104,144.949896,Summer
Bloodgood London Planetree,-37.7990127,144.9193599,Summer
Bloodgood London Planetree,-37.80399165,144.9590351,Summer
Bloodgood London Planetree,-37.82103252,144.9743037,Summer
Bloodgood London Planetree,-37.79251787,144.9422307,Summer
Bloodgood London Planetree,-37.80735501,144.9601215,Summer
Bloodgood London Planetree,-37.82129773,144.9459861,Summer
Bloodgood London Planetree,-37.81511737,144.9681682,Summer
Bloodgood London Planetree,-37.80269035,144.9263165,Summer
Bloodgood London Planetree,-37.82180957,144.9524364,Summer
Bloodgood London Planetree,-37.79608189,144.9394501,Summer
Bloodgood London Planetree,-37.81514648,144.9680747,Summer
Bloodgood London Planetree,-37.7965191,144.9233696,Summer
Bloodgood London Planetree,-37.8020488,144.9204696,Summer
Bloodgood London Planetree,-37.80726007,144.9600873,Summer
Bloodgood London Planetree,-37.79607444,144.9393798,Summer
Bloodgood London Planetree,-37.79806476,144.9399404,Summer
Bloodgood London Planetree,-37.81854651,144.9556257,Summer
Bloodgood London Planetree,-37.7990599,144.9192819,Summer
Bloodgood London Planetree,-37.81253907,144.9625025,Summer
Bloodgood London Planetree,-37.79283817,144.9714456,Summer
Bloodgood London Planetree,-37.79621054,144.9395924,Summer
Bloodgood London Planetree,-37.79482665,144.9663,Summer
Bloodgood London Planetree,-37.81674153,144.9644258,Summer
Bloodgood London Planetree,-37.79417133,144.9190894,Summer
Bloodgood London Planetree,-37.81271025,144.943873,Summer
Bloodgood London Planetree,-37.79458705,144.9663383,Summer
Bloodgood London Planetree,-37.79628876,144.9708372,Summer
Bloodgood London Planetree,-37.79465426,144.966332,Summer
Bloodgood London Planetree,-37.81723622,144.9601631,Summer
Bloodgood London Planetree,-37.79475086,144.941837,Summer
Bloodgood London Planetree,-37.79602772,144.9393931,Summer
Bloodgood London Planetree,-37.80265304,144.9694762,Summer
Bloodgood London Planetree,-37.81878813,144.9554865,Summer
Bloodgood London Planetree,-37.81822507,144.9497801,Summer
Bloodgood London Planetree,-37.81425804,144.9703909,Summer
Bloodgood London Planetree,-37.81208394,144.9708767,Summer
Bloodgood London Planetree,-37.80616313,144.9688759,Summer
Bloodgood London Planetree,-37.81878438,144.9470309,Summer
Bloodgood London Planetree,-37.81857721,144.9555098,Summer
Bloodgood London Planetree,-37.79613179,144.9395057,Summer
Bloodgood London Planetree,-37.81262969,144.969052,Summer
Bloodgood London Planetree,-37.80442486,144.9413095,Summer
Bloodgood London Planetree,-37.81870735,144.955796,Summer
Bloodgood London Planetree,-37.80610126,144.9493633,Summer
Bloodgood London Planetree,-37.81138004,144.9726143,Summer
Bloodgood London Planetree,-37.80236898,144.9233754,Summer
Bloodgood London Planetree,-37.81731052,144.9606494,Summer
Bloodgood London Planetree,-37.81873129,144.9556905,Summer
Bloodgood London Planetree,-37.81712563,144.9605887,Summer
Bloodgood London Planetree,-37.79488887,144.966292,Summer
Bloodgood London Planetree,-37.82175658,144.9743698,Summer
Bloodgood London Planetree,-37.79559988,144.9676794,Summer
Bloodgood London Planetree,-37.79601569,144.9393185,Summer
Bloodgood London Planetree,-37.79437592,144.9196314,Summer
Bloodgood London Planetree,-37.79989446,144.9467958,Summer
Bloodgood London Planetree,-37.81722882,144.9609221,Summer
Bloodgood London Planetree,-37.79636173,144.9387671,Summer
Bloodgood London Planetree,-37.79893351,144.9195038,Summer
Bloodgood London Planetree,-37.79472585,144.9663235,Summer
Bloodgood London Planetree,-37.79482243,144.9418222,Summer
Bloodgood London Planetree,-37.81616702,144.9561585,Summer
Bloodgood London Planetree,-37.81866946,144.9559075,Summer
Bloodgood London Planetree,-37.81741698,144.9595899,Summer
Bloodgood London Planetree,-37.79580522,144.9390894,Summer
Bloodgood London Planetree,-37.79724246,144.9531051,Summer
Bloodgood London Planetree,-37.80794878,144.9604015,Summer
Bloodgood London Planetree,-37.80906851,144.9609382,Summer
Blue Atlas Cedar,-37.82495329,144.9748763,All year
Blue Atlas Cedar,-37.82503831,144.9737002,All year
Blue Atlas Cedar,-37.79113261,144.9606447,All year
Blue Atlas Cedar,-37.83273199,144.9765964,All year
Blue Atlas Cedar,-37.7904388,144.9260493,All year
Blue Atlas Cedar,-37.83272838,144.976481,All year
Blue Atlas Cedar,-37.8226307,144.9710767,All year
Blue Atlas Cedar,-37.79051461,144.9259281,All year
Blue Atlas Cedar,-37.81539796,144.9817585,All year
Blue Atlas Cedar,-37.81546406,144.9805261,All year
Blue Oak,-37.77607449,144.9435432,Spring
Blue Oak,-37.776062,144.9436586,Spring
Blueberry Ash,-37.82745585,144.9858293,Spring
Blueberry Ash,-37.81494193,144.9798595,Spring
Blueberry Ash,-37.80302965,144.9443781,Spring
Blueberry Ash,-37.79392647,144.9237399,Spring
Blueberry Ash,-37.81183474,144.979559,Spring
Blueberry Ash,-37.80157231,144.9446387,Spring
Blueberry Ash,-37.80306252,144.9445629,Spring
Blueberry Ash,-37.80842999,144.96242,Spring
Blueberry Ash,-37.82750385,144.9859486,Spring
Blueberry Ash,-37.82757027,144.986096,Spring
Blueberry Ash,-37.82172902,144.9510957,Spring
Blueberry Ash,-37.79611562,144.9379278,Spring
Blueberry Ash,-37.79602556,144.9371024,Spring
Blueberry Ash,-37.82586021,144.9606945,Spring
Blueberry Ash,-37.80284931,144.9445946,Spring
Blueberry Ash,-37.80436971,144.9441313,Spring
Blueberry Ash,-37.79593289,144.9401488,Spring
Blueberry Ash,-37.80230597,144.9146034,Spring
Blueberry Ash,-37.80296497,144.9588493,Spring
Blueberry Ash,-37.79781397,144.9196662,Spring
Blueberry Ash,-37.801951,144.9447535,Spring
Blueberry Ash,-37.80072025,144.9447886,Spring
Blueberry Ash,-37.80098475,144.9449234,Spring
Blueberry Ash,-37.79880424,144.94392,Spring
Blueberry Ash,-37.8260228,144.9608623,Spring
Blueberry Ash,-37.81856187,144.978615,Spring
Blueberry Ash,-37.80280273,144.9131402,Spring
Blueberry Ash,-37.80400969,144.9441935,Spring
Blueberry Ash,-37.8050639,144.9598116,Spring
Blueberry Ash,-37.8260058,144.9608484,Spring
Blueberry Ash,-37.79613916,144.9381351,Spring
Blueberry Ash,-37.80273302,144.9446178,Spring
Blueberry Ash,-37.79606281,144.9374495,Spring
Blueberry Ash,-37.80245532,144.958806,Spring
Blueberry Ash,-37.79600957,144.9369717,Spring
Blueberry Ash,-37.79215348,144.9575775,Spring
Blueberry Ash,-37.82584207,144.9606775,Spring
Blueberry Ash,-37.80264552,144.9588974,Spring
Blueberry Ash,-37.79692931,144.9387013,Spring
Blueberry Ash,-37.82588785,144.9607246,Spring
Blueberry Ash,-37.7989316,144.9437613,Spring
Blueberry Ash,-37.79615938,144.9383322,Spring
Blueberry Ash,-37.80328472,144.9443338,Spring
Blueberry Ash,-37.82590169,144.9607377,Spring
Blueberry Ash,-37.80059239,144.9448102,Spring
Blueberry Ash,-37.80350177,144.9442953,Spring
Blueberry Ash,-37.80123628,144.9446964,Spring
Blueberry Ash,-37.82753584,144.9860324,Spring
Blueberry Ash,-37.80316461,144.9589345,Spring
Blueberry Ash,-37.82742074,144.9858206,Spring
Blueberry Ash,-37.79616722,144.9383941,Spring
Blueberry Ash,-37.8035987,144.9442778,Spring
Blueberry Ash,-37.77883834,144.9395019,Spring
Blueberry Ash,-37.8006514,144.9449799,Spring
Blueberry Ash,-37.80285473,144.9444091,Spring
Blueberry Ash,-37.80272433,144.9132268,Spring
Blueberry Ash,-37.79777058,144.9196229,Spring
Blueberry Ash,-37.80392227,144.9443995,Spring
Blueberry Ash,-37.8027541,144.9132031,Spring
Blueberry Ash,-37.80113597,144.9447165,Spring
Blueberry Ash,-37.79610638,144.9401138,Spring
Blueberry Ash,-37.82743739,144.9858353,Spring
Blueberry Ash,-37.79607587,144.9375669,Spring
Blueberry Ash,-37.82754289,144.9860604,Spring
Blueberry Ash,-37.79614922,144.938246,Spring
Blueberry Ash,-37.79604769,144.9373164,Spring
Blueberry Ash,-37.79882556,144.9439179,Spring
Blueberry Ash,-37.80388433,144.9119817,Spring
Blueberry Ash,-37.80324612,144.9127186,Spring
Blueberry Ash,-37.79892869,144.9439662,Spring
Blueberry Ash,-37.80325279,144.9445235,Spring
Blueberry Ash,-37.80333356,144.9445094,Spring
Blueberry Ash,-37.82598924,144.9608342,Spring
Blueberry Ash,-37.81874954,144.9788065,Spring
Blueberry Ash,-37.80296351,144.9128456,Spring
Blueberry Ash,-37.80425238,144.9441524,Spring
Blueberry Ash,-37.79612845,144.9380379,Spring
Blueberry Ash,-37.80254402,144.9588437,Spring
Blueberry Ash,-37.8036575,144.9444509,Spring
Blueberry Ash,-37.81876112,144.9498648,Spring
Blueberry Ash,-37.8083631,144.9623874,Spring
Blueberry Ash,-37.82727143,144.9852582,Spring
Blueberry Ash,-37.7962052,144.9400962,Spring
Blueberry Ash,-37.8134089,144.9667629,Spring
Blueberry Ash,-37.79881139,144.9439061,Spring
Blueberry Ash,-37.80830204,144.9623533,Spring
Blueberry Ash,-37.80823618,144.9623178,Spring
Blueberry Ash,-37.79325087,144.9737936,Spring
Blueberry Ash,-37.80316188,144.9445401,Spring
Blueberry Ash,-37.80339945,144.9443138,Spring
Blueberry Ash,-37.82750974,144.9859766,Spring
Blueberry Ash,-37.79694508,144.9387219,Spring
Blueberry Ash,-37.80496885,144.9597714,Spring
Blueberry Ash,-37.79898929,144.9284852,Spring
Blueberry Ash,-37.8038733,144.9120255,Spring
Blueberry Ash,-37.80078252,144.944959,Spring
Blueberry Ash,-37.82752449,144.9860065,Spring
Blueberry Ash,-37.79602142,144.9401304,Spring
Blueberry Ash,-37.79692403,144.938729,Spring
Blueberry Ash,-37.80284303,144.9131105,Spring
Blueberry Ash,-37.80227668,144.9144452,Spring
Blueberry Ash,-37.79610631,144.9378338,Spring
Blueberry Ash,-37.80102036,144.9447327,Spring
Blueberry Ash,-37.82587617,144.9607106,Spring
Blueberry Ash,-37.82748264,144.985894,Spring
Blueberry Ash,-37.80318171,144.9128013,Spring
Blueberry Ash,-37.80309528,144.9588961,Spring
Blueberry Ash,-37.82582591,144.96066,Spring
Blueberry Ash,-37.82719734,144.985452,Spring
Bottlebrush,-37.78334603,144.9407031,Summer
Bottlebrush,-37.79165211,144.9574034,Summer
Bottlebrush,-37.83790558,144.9801094,Summer
Bottlebrush,-37.78338781,144.9407937,Summer
Bottlebrush,-37.79166869,144.9574036,Summer
Bottlebrush,-37.7916488,144.9573687,Summer
Bottlebrush,-37.7828281,144.9488767,Summer
Bottlebrush,-37.7916356,144.9573505,Summer
Bottlebrush,-37.78924606,144.9487864,Summer
Bottlebrush,-37.79026326,144.9568344,Summer
Bottlebrush,-37.78924879,144.9488391,Summer
Bottlebrush,-37.79627231,144.9353084,Summer
Bottlebrush,-37.79145727,144.9572003,Summer
Bottlebrush,-37.82048021,144.943473,Summer
Bottlebrush,-37.7832749,144.9448703,Summer
Bottlebrush,-37.79164222,144.9573892,Summer
Bottlebrush,-37.7903096,144.9568463,Summer
Bottlebrush,-37.78336481,144.9407202,Summer
Bottlebrush,-37.80188224,144.9310385,Summer
Bottlebrush,-37.79163283,144.9573779,Summer
Bottlebrush,-37.78925575,144.94883,Summer
Bottlebrush,-37.78926352,144.9487743,Summer
Bottlebrush,-37.78923147,144.9487868,Summer
Bottlebrush,-37.79029548,144.9568476,Summer
Bottlebrush,-37.78924249,144.9487622,Summer
Bottlebrush,-37.79167646,144.9574254,Summer
Bottlebrush,-37.78925798,144.9487514,Summer
Bottlebrush,-37.78925695,144.9487954,Summer
Box Elder,-37.82681379,144.9749457,All year
Box Elder,-37.79561487,144.9358724,All year
Box Elder,-37.81136125,144.9810403,All year
Brown Pine,-37.82882966,144.9735909,Summer
Brown Pine,-37.82514737,144.9770971,Summer
Brown Pine,-37.80078103,144.9605592,Summer
Brown Pine,-37.81502157,144.9454573,Summer
Brown Pine,-37.81225184,144.9440853,Summer
Brown Pine,-37.80079335,144.9607398,Summer
Brown Pine,-37.82485801,144.9401532,Summer
Brown Pine,-37.82431218,144.9403031,Summer
Brown Pine,-37.82789387,144.9717794,Summer
Bunya Pine,-37.80658198,144.9716771,Spring
Bunya Pine,-37.82487392,144.944343,Spring
Bunya Pine,-37.82151339,144.9469271,Spring
Bunya Pine,-37.82424833,144.9760831,Spring
Bunya Pine,-37.81259303,144.9798186,Spring
Bunya Pine,-37.78959799,144.959625,Spring
Bunya Pine,-37.79132852,144.9608524,Spring
Bunya Pine,-37.80666652,144.9717453,Spring
Bunya Pine,-37.82147677,144.9469973,Spring
Bunya Pine,-37.83244982,144.9770784,Spring
Bunya Pine,-37.78948433,144.9596393,Spring
Bunya Pine,-37.83871534,144.9832665,Spring
Bunya Pine,-37.83839167,144.9834157,Spring
Bunya Pine,-37.78763326,144.9219795,Spring
Bunya Pine,-37.81595262,144.9772413,Spring
Bunya Pine,-37.83826841,144.9835433,Spring
Bunya Pine,-37.84181939,144.9842263,Spring
Bunya Pine,-37.82666644,144.9739763,Spring
Bunya Pine,-37.8282402,144.972795,Spring
Bunya Pine,-37.81755159,144.9746574,Spring
Bunya Pine,-37.83834847,144.9835396,Spring
Bunya Pine,-37.82151591,144.9468544,Spring
Bunya Pine,-37.78965958,144.9596114,Spring
Bunya Pine,-37.82144955,144.9469039,Spring
Bunya Pine,-37.81288032,144.9825466,Spring
Bunya Pine,-37.78937485,144.9597599,Spring
Bunya Pine,-37.81177757,144.9831001,Spring
Bunya Pine,-37.7880801,144.9596385,Spring
Bunya Pine,-37.78781312,144.921902,Spring
Bunya Pine,-37.81588067,144.976636,Spring
Bunya Pine,-37.82602696,144.9735411,Spring
Bunya Pine,-37.83832623,144.9833303,Spring
Bunya Pine,-37.78285014,144.9602753,Spring
Bunya Pine,-37.79047574,144.9602026,Spring
Bunya Pine,-37.81053626,144.9812682,Spring
Bunya Pine,-37.8243984,144.9739001,Spring
Bunya Pine,-37.83265132,144.9773301,Spring
